start_time,end_time,title,description,branch,entity,source_url,source_text,access_datetime,parser_name,person_version
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 638 Table Appeal of the Ruling of the Chair - &nbsp;  (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=638 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:table.appeal.of.the.ruling.of.the.chair:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","638:24-Jul:MOTION:Table Appeal of the Ruling of the Chair:P:&nbsp;","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 637 H R 3288 - On Passage Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010 (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=637 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","637:23-Jul::H R 3288::On Passage:P:Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 636 H R 3288 - On Motion to Recommit with Instructions Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=636 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","636:23-Jul::H R 3288::On Motion to Recommit with Instructions:F:Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 635 H R 3288 - On Agreeing to the Amendment Hensarling of Texas Part C Amendment No. 4 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=635 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","635:23-Jul::H R 3288::On Agreeing to the Amendment:F:Hensarling of Texas Part C Amendment No. 4","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 634 H R 3288 - On Agreeing to the Amendment Hensarling of Texas Part C Amendment No. 3 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=634 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","634:23-Jul::H R 3288::On Agreeing to the Amendment:F:Hensarling of Texas Part C Amendment No. 3","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 633 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 11 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=633 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","633:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 11","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 632 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 10 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=632 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","632:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 10","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 631 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 9 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=631 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","631:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 9","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 630 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 8 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=630 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","630:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 8","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 629 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 7 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=629 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","629:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 7","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 628 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 4 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=628 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","628:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 4","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 627 H R 3288 - On Agreeing to the Amendment Flake of Arizona Part B Amendment No. 1 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=627 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","627:23-Jul::H R 3288::On Agreeing to the Amendment:F:Flake of Arizona Part B Amendment No. 1","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 626 H R 3288 - On Agreeing to the Amendment Stearns of Florida Part A Amendment No. 12 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=626 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","626:23-Jul::H R 3288::On Agreeing to the Amendment:F:Stearns of Florida Part A Amendment No. 12","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 625 H R 3288 - On Agreeing to the Amendment Neugebauer of Texas Part A Amendment No. 11 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=625 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","625:23-Jul::H R 3288::On Agreeing to the Amendment:F:Neugebauer of Texas Part A Amendment No. 11","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 624 H R 3288 - On Agreeing to the Amendment Jordan of Ohio Part A Amendment No. 10 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=624 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","624:23-Jul::H R 3288::On Agreeing to the Amendment:F:Jordan of Ohio Part A Amendment No. 10","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 623 H R 3288 - On Agreeing to the Amendment Blackburn of Tennessee Part A Amendment No. 8 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=623 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","623:23-Jul::H R 3288::On Agreeing to the Amendment:F:Blackburn of Tennessee Part A Amendment No. 8","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 622 H R 3288 - On Agreeing to the Amendment Frelinghuysen of New Jersey Part A Amendment No. 7 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=622 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","622:23-Jul::H R 3288::On Agreeing to the Amendment:F:Frelinghuysen of New Jersey Part A Amendment No. 7","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 621 H R 3288 - On Agreeing to the Amendment Latham of Iowa Part A Amendment No. 3 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=621 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","621:23-Jul::H R 3288::On Agreeing to the Amendment:F:Latham of Iowa Part A Amendment No. 3","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 620 H R 3288 - On Agreeing to the Amendment Hensarling of Texas Part A Amendment No. 2 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=620 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3288:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","620:23-Jul::H R 3288::On Agreeing to the Amendment:F:Hensarling of Texas Part A Amendment No. 2","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 619 H RES 350 - On Motion to Suspend the Rules and Agree Honoring the life and accomplishments of Harry Kala for his invaluable contributions to the national past-time of baseball, the community, and the Nation (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=619 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.350:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","619:23-Jul::H RES 350::On Motion to Suspend the Rules and Agree:P:Honoring the life and accomplishments of Harry Kala for his invaluable contributions to the national past-time of baseball, the community, and the Nation","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 618 H RES 566 - On Motion to Suspend the Rules and Agree Congratulating the 2008-2009 National Basketball Association Champions, the Los Angeles Lakers, on an outstanding and historic season (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=618 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.566:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","618:23-Jul::H RES 566::On Motion to Suspend the Rules and Agree:P:Congratulating the 2008-2009 National Basketball Association Champions, the Los Angeles Lakers, on an outstanding and historic season","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 617 H RES 669 - On Agreeing to the Resolution Providing for consideration of the bill (H.R. 3288) making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=617 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.669:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","617:23-Jul::H RES 669::On Agreeing to the Resolution:P:Providing for consideration of the bill (H.R. 3288) making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-23","","U.S. House of Representatives Roll Call Votes","Roll Call # 616 Table Appeal of the Ruling of the Chair - &nbsp;  (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=616 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:table.appeal.of.the.ruling.of.the.chair:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","616:23-Jul:MOTION:Table Appeal of the Ruling of the Chair:P:&nbsp;","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 615 H R 2972 - On Motion to Suspend the Rules and Pass To designate the facility of the United States Postal Service located at 115 West Edward Street in Erath, Louisiana, as the Conrad DeRouen, Jr. Post Office (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=615 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2972:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","615:22-Jul::H R 2972::On Motion to Suspend the Rules and Pass:P:To designate the facility of the United States Postal Service located at 115 West Edward Street in Erath, Louisiana, as the Conrad DeRouen, Jr. Post Office","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 614 H RES 534 - On Motion to Suspend the Rules and Agree Supporting the goals and ideals of National Children and Families Day (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=614 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.534:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","614:22-Jul::H RES 534::On Motion to Suspend the Rules and Agree:P:Supporting the goals and ideals of National Children and Families Day","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 613 H R 3119 - On Motion to Suspend the Rules and Pass To designate the facility of the United States Postal Service located at 867 Stockton Street in San Francisco, California, as the Lim Poon Lee Post Office (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=613 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3119:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","613:22-Jul::H R 3119::On Motion to Suspend the Rules and Pass:P:To designate the facility of the United States Postal Service located at 867 Stockton Street in San Francisco, California, as the Lim Poon Lee Post Office","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 612 H R 2920 - On Passage Statutory Pay-As-You-Go Act of 2009 (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=612 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2920:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","612:22-Jul::H R 2920::On Passage:P:Statutory Pay-As-You-Go Act of 2009","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 611 H R 2920 - On Motion to Recommit with Instructions Statutory Pay-As-You-Go Act of 2009 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=611 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2920:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","611:22-Jul::H R 2920::On Motion to Recommit with Instructions:F:Statutory Pay-As-You-Go Act of 2009","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 610 H R 2920 - On Agreeing to the Amendment Ryan of Wisconsin Part C Substitute Amendment (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=610 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2920:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","610:22-Jul::H R 2920::On Agreeing to the Amendment:F:Ryan of Wisconsin Part C Substitute Amendment","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 609 H RES 69 - On Motion to Suspend the Rules and Agree Recognizing the need to continue research into the causes, treatment, education, and an eventual cure for diabetes, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=609 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.69:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","609:22-Jul::H RES 69::On Motion to Suspend the Rules and Agree:P:Recognizing the need to continue research into the causes, treatment, education, and an eventual cure for diabetes, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 608 H R 2938 - On Motion to Suspend the Rules and Pass To extend the deadline for commencement of construction of a hydroelectric project (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=608 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2938:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","608:22-Jul::H R 2938::On Motion to Suspend the Rules and Pass:P:To extend the deadline for commencement of construction of a hydroelectric project","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 607 H R 1675 - On Motion to Suspend the Rules and Pass Frank Melville Supportive Housing Investment Act (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=607 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.1675:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","607:22-Jul::H R 1675::On Motion to Suspend the Rules and Pass:P:Frank Melville Supportive Housing Investment Act","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 606 H RES 665 - On Agreeing to the Resolution Providing for consideration of H.R. 2920, Statutory Pay-As-You-Go Act (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=606 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.665:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","606:22-Jul::H RES 665::On Agreeing to the Resolution:P:Providing for consideration of H.R. 2920, Statutory Pay-As-You-Go Act","1250361807","VotersDaily_PHP","0.1"
"2009-07-22","","U.S. House of Representatives Roll Call Votes","Roll Call # 605 H RES 667 - On Motion to Table Flake Resolution (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=605 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.667:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","605:22-Jul::H RES 667::On Motion to Table:P:Flake Resolution","1250361807","VotersDaily_PHP","0.1"
"2009-07-21","","U.S. House of Representatives Roll Call Votes","Roll Call # 604 H R 2632 - On Motion to Suspend the Rules and Pass Korean War Veterans Recognition Act (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=604 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2632:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","604:21-Jul::H R 2632::On Motion to Suspend the Rules and Pass:P:Korean War Veterans Recognition Act","1250361807","VotersDaily_PHP","0.1"
"2009-07-21","","U.S. House of Representatives Roll Call Votes","Roll Call # 603 H R 1933 - On Motion to Suspend the Rules and Pass A Child Is Missing Alert and Recovery Center Act (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=603 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.1933:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","603:21-Jul::H R 1933::On Motion to Suspend the Rules and Pass:P:A Child Is Missing Alert and Recovery Center Act","1250361807","VotersDaily_PHP","0.1"
"2009-07-21","","U.S. House of Representatives Roll Call Votes","Roll Call # 602 H CON RES 123 - On Motion to Suspend the Rules and Agree Recognizing the historical and national significance of the many contributions of John William Heisman to the sport of football (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=602 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.con.res.123:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","602:21-Jul::H CON RES 123::On Motion to Suspend the Rules and Agree:P:Recognizing the historical and national significance of the many contributions of John William Heisman to the sport of football","1250361807","VotersDaily_PHP","0.1"
"2009-07-21","","U.S. House of Representatives Roll Call Votes","Roll Call # 601 S CON RES 30 - On Motion to Suspend the Rules and Agree Commending the Bureau of Labor Statistics on the occasion of its 125th anniversary (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=601 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s.con.res.30:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","601:21-Jul::S CON RES 30::On Motion to Suspend the Rules and Agree:P:Commending the Bureau of Labor Statistics on the occasion of its 125th anniversary","1250361807","VotersDaily_PHP","0.1"
"2009-07-21","","U.S. House of Representatives Roll Call Votes","Roll Call # 600 H RES 270 - On Motion to Suspend the Rules and Agree Recognizing the establishment of Hunters for the Hungry programs across the United States and the contributions of those programs efforts to decrease hunger and help feed those in need (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=600 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.270:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","600:21-Jul::H RES 270::On Motion to Suspend the Rules and Agree:P:Recognizing the establishment of Hunters for the Hungry programs across the United States and the contributions of those programs efforts to decrease hunger and help feed those in need","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 512 H RES 617 - On Ordering the Previous Question Providing for consideration of H.R. 3081, Department of State, foreign operations, and related programs, FY 2010 appropriations. (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=512 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.617:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","512:9-Jul::H RES 617::On Ordering the Previous Question:P:Providing for consideration of H.R. 3081, Department of State, foreign operations, and related programs, FY 2010 appropriations.","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 511 Table Appeal of the Ruling of the Chair - &nbsp;  (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=511 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:table.appeal.of.the.ruling.of.the.chair:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","511:9-Jul:MOTION:Table Appeal of the Ruling of the Chair:P:&nbsp;","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 510 H R 2997 - On Passage Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=510 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","510:9-Jul::H R 2997::On Passage:P:Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 509 H R 2997 - Table Appeal of the Ruling of the Chair Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=509 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","509:9-Jul::H R 2997::Table Appeal of the Ruling of the Chair:P:Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 508 H R 2997 - On Agreeing to the Amendment Kingston of Georgia Part B Amendment No. 7 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=508 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","508:9-Jul::H R 2997::On Agreeing to the Amendment:F:Kingston of Georgia Part B Amendment No. 7","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 507 H R 2997 - On Agreeing to the Amendment Flake of Arizona Part D Amendment No. 12 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=507 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","507:9-Jul::H R 2997::On Agreeing to the Amendment:F:Flake of Arizona Part D Amendment No. 12","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 506 H R 2997 - On Agreeing to the Amendment Flake of Arizona Part D Amendment No. 4 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=506 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","506:9-Jul::H R 2997::On Agreeing to the Amendment:F:Flake of Arizona Part D Amendment No. 4","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 505 H R 2997 - On Agreeing to the Amendment Flake of Arizona Part D Amendment No. 9 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=505 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","505:9-Jul::H R 2997::On Agreeing to the Amendment:F:Flake of Arizona Part D Amendment No. 9","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 504 H R 2997 - On Agreeing to the Amendment Campbell of California Part C Amendment No. 2 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=504 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","504:9-Jul::H R 2997::On Agreeing to the Amendment:F:Campbell of California Part C Amendment No. 2","1250361807","VotersDaily_PHP","0.1"
"2009-07-09","","U.S. House of Representatives Roll Call Votes","Roll Call # 503 H R 2997 - On Agreeing to the Amendment Hensarling of Texas Part E Amendment No. 6 (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=503 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.2997:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","503:9-Jul::H R 2997::On Agreeing to the Amendment:F:Hensarling of Texas Part E Amendment No. 6","1250361807","VotersDaily_PHP","0.1"
